Latitude,Longitude,Elevation,X,Y,Z
34.659773,-120.301387,255.8777924,45,97,-51.48249267
34.659773,-120.300387,255.1869354,45,98,-51.34349258
34.659773,-120.299387,258.5579529,45,99,-52.02173972
34.658773,-120.398387,102.3921814,46,0,-20.60125922
34.658773,-120.397387,102.3512878,46,1,-20.59303145
34.658773,-120.396387,101.3631058,46,2,-20.39420968
34.658773,-120.395387,114.2311707,46,3,-22.98325834
34.658773,-120.394387,106.7282104,46,4,-21.47366624
34.658773,-120.393387,113.962204,46,5,-22.92914237
34.658773,-120.392387,126.5168762,46,6,-25.45513658
34.658773,-120.391387,146.2208557,46,7,-29.41956808
34.658773,-120.390387,159.9950562,46,8,-32.19093079
34.658773,-120.389387,146.8435364,46,9,-29.54485114
34.658773,-120.388387,131.907074,46,10,-26.53964186
34.658773,-120.387387,120.9354782,46,11,-24.3321619
34.658773,-120.386387,128.737915,46,12,-25.90200856
34.658773,-120.385387,143.5704193,46,13,-28.88630151
34.658773,-120.384387,123.2703781,46,14,-24.80194267
34.658773,-120.383387,107.6296158,46,15,-21.65502858
34.658773,-120.382387,110.0450134,46,16,-22.14100546
34.658773,-120.381387,127.7347183,46,17,-25.70016584
34.658773,-120.380387,143.1344604,46,18,-28.79858679
34.658773,-120.379387,154.7524414,46,19,-31.13611915
34.658773,-120.378387,167.3656464,46,20,-33.67389011
34.658773,-120.377387,164.5886536,46,21,-33.11516045
34.658773,-120.376387,168.4847107,46,22,-33.89904533
34.658773,-120.375387,187.0789337,46,23,-37.64019435
34.658773,-120.374387,190.3714447,46,24,-38.30264602
34.658773,-120.373387,176.02211,46,25,-35.41556656
34.658773,-120.372387,158.6697083,46,26,-31.92427141
34.658773,-120.371387,151.9767609,46,27,-30.57765352
34.658773,-120.370387,145.8869781,46,28,-29.35239207
34.658773,-120.369387,143.0037231,46,29,-28.7722825
34.658773,-120.368387,129.194397,46,30,-25.99385251
34.658773,-120.367387,116.6082535,46,31,-23.4615263
34.658773,-120.366387,111.2145615,46,32,-22.37631798
34.658773,-120.365387,105.7278137,46,33,-21.27238689
34.658773,-120.364387,104.5629044,46,34,-21.03800767
34.658773,-120.363387,102.7750244,46,35,-20.67828705
34.658773,-120.362387,103.2105789,46,36,-20.76592042
34.658773,-120.361387,103.5109863,46,37,-20.82636225
34.658773,-120.360387,106.8408127,46,38,-21.49632176
34.658773,-120.359387,125.5187912,46,39,-25.25432234
34.658773,-120.358387,127.5257797,46,40,-25.6581275
34.658773,-120.357387,138.5577698,46,41,-27.87775876
34.658773,-120.356387,127.838974,46,42,-25.72114204
34.658773,-120.355387,124.0777664,46,43,-24.96438882
34.658773,-120.354387,120.9347,46,44,-24.33200533
34.658773,-120.353387,127.8744125,46,45,-25.72827226
34.658773,-120.352387,139.5451355,46,46,-28.07641628
34.658773,-120.351387,139.7108307,46,47,-28.10975408
34.658773,-120.350387,141.4003906,46,48,-28.44969275
34.658773,-120.349387,152.9737701,46,49,-30.77825132
34.658773,-120.348387,158.5419617,46,50,-31.89856886
34.658773,-120.347387,139.4123688,46,51,-28.04970368
34.658773,-120.346387,125.3876266,46,52,-25.22793209
34.658773,-120.345387,132.656601,46,53,-26.69044634
34.658773,-120.344387,125.6564102,46,54,-25.28201122
34.658773,-120.343387,125.9453888,46,55,-25.34015358
34.658773,-120.342387,127.7449417,46,56,-25.70222279
34.658773,-120.341387,129.5467987,46,57,-26.06475557
34.658773,-120.340387,132.3413391,46,58,-26.6270158
34.658773,-120.339387,133.1501465,46,59,-26.78974747
34.658773,-120.338387,134.0221863,46,60,-26.96520147
34.658773,-120.337387,135.7066956,46,61,-27.30412395
34.658773,-120.336387,137.4235687,46,62,-27.64955803
34.658773,-120.335387,137.8959961,46,63,-27.7446102
34.658773,-120.334387,139.6888123,46,64,-28.10532398
34.658773,-120.333387,141.08992,46,65,-28.38722621
34.658773,-120.332387,142.1046753,46,66,-28.5913945
34.658773,-120.331387,145.8949127,46,67,-29.3539885
34.658773,-120.330387,154.4282379,46,68,-31.07088956
34.658773,-120.329387,148.1738739,46,69,-29.81251443
34.658773,-120.328387,156.7782135,46,70,-31.54370355
34.658773,-120.327387,167.779129,46,71,-33.75708263
34.658773,-120.326387,164.7373962,46,72,-33.14508741
34.658773,-120.325387,166.0861511,46,73,-33.41645627
34.658773,-120.324387,168.4804688,46,74,-33.89819186
34.658773,-120.323387,173.2803497,46,75,-34.86392568
34.658773,-120.322387,175.8307648,46,76,-35.37706799
34.658773,-120.321387,177.8146667,46,77,-35.77622815
34.658773,-120.320387,180.2293701,46,78,-36.26206534
34.658773,-120.319387,182.4186096,46,79,-36.70253931
34.658773,-120.318387,184.2223053,46,80,-37.06544204
34.658773,-120.317387,185.9169617,46,81,-37.40640611
34.658773,-120.316387,187.1053467,46,82,-37.64550862
34.658773,-120.315387,188.3745422,46,83,-37.90087018
34.658773,-120.314387,189.0201263,46,84,-38.0307614
34.658773,-120.313387,188.984375,46,85,-38.02356825
34.658773,-120.312387,189.8201752,46,86,-38.19173085
34.658773,-120.311387,194.0857086,46,87,-39.04995419
34.658773,-120.310387,198.5149536,46,88,-39.94111623
34.658773,-120.309387,203.2891541,46,89,-40.90168313
34.658773,-120.308387,206.1831512,46,90,-41.48395402
34.658773,-120.307387,210.0751343,46,91,-42.26701919
34.658773,-120.306387,206.8653107,46,92,-41.62120418
34.658773,-120.305387,213.1068726,46,93,-42.87700352
34.658773,-120.304387,239.9100494,46,94,-48.26979023
34.658773,-120.303387,247.070282,46,95,-49.71042568
34.658773,-120.302387,238.9721222,46,96,-48.0810797
34.658773,-120.301387,241.5658417,46,97,-48.60293486
34.658773,-120.300387,247.5056458,46,98,-49.79802067
34.658773,-120.299387,250.774826,46,99,-50.45577822
34.657773,-120.398387,119.1512604,47,0,-23.9731781
34.657773,-120.397387,119.4759293,47,1,-24.03850133
34.657773,-120.396387,107.9666061,47,2,-21.72283088
34.657773,-120.395387,126.2187958,47,3,-25.39516293
34.657773,-120.394387,110.1067657,47,4,-22.15343
34.657773,-120.393387,118.9895859,47,5,-23.94064927
34.657773,-120.392387,134.8787689,47,6,-27.1375455
34.657773,-120.391387,146.0673981,47,7,-29.38869247
34.657773,-120.390387,159.0547943,47,8,-32.00175055
34.657773,-120.389387,160.0726929,47,9,-32.20655127
34.657773,-120.388387,143.8575287,47,10,-28.94406778
34.657773,-120.387387,137.6324463,47,11,-27.6915841
34.657773,-120.386387,130.0757446,47,12,-26.17117925
34.657773,-120.385387,147.0948792,47,13,-29.59542119
34.657773,-120.384387,139.6160736,47,14,-28.090689
34.657773,-120.383387,120.3752441,47,15,-24.21944307
34.657773,-120.382387,119.848938,47,16,-24.11355051
34.657773,-120.381387,116.936348,47,17,-23.52753876
34.657773,-120.380387,128.4911041,47,18,-25.85235032
34.657773,-120.379387,136.0559692,47,19,-27.37439765
34.657773,-120.378387,146.4775696,47,20,-29.47121879
34.657773,-120.377387,151.5964355,47,21,-30.50113224
34.657773,-120.376387,159.2505646,47,22,-32.04113943
34.657773,-120.375387,185.7275238,47,23,-37.3682913
34.657773,-120.374387,189.6142426,47,24,-38.1502973
34.657773,-120.373387,183.1400604,47,25,-36.84769488
34.657773,-120.372387,169.4371338,47,26,-34.09067242
34.657773,-120.371387,166.6307678,47,27,-33.52603289
34.657773,-120.370387,166.3502808,47,28,-33.46959903
34.657773,-120.369387,165.8774872,47,29,-33.37447318
34.657773,-120.368387,158.9066315,47,30,-31.97194025
34.657773,-120.367387,141.5283508,47,31,-28.47543828
34.657773,-120.366387,127.3226929,47,32,-25.61726652
34.657773,-120.365387,109.9672394,47,33,-22.12535736
34.657773,-120.364387,102.545784,47,34,-20.63216399
34.657773,-120.363387,102.5167313,47,35,-20.62631859
34.657773,-120.362387,103.1436157,47,36,-20.75244745
34.657773,-120.361387,103.5195465,47,37,-20.82808455
34.657773,-120.360387,107.5310287,47,38,-21.63519291
34.657773,-120.359387,121.2593384,47,39,-24.39732242
34.657773,-120.358387,141.0894775,47,40,-28.38713718
34.657773,-120.357387,136.5048065,47,41,-27.46470351
34.657773,-120.356387,126.704483,47,42,-25.49288298
34.657773,-120.355387,119.420639,47,43,-24.02737696
34.657773,-120.354387,116.605896,47,44,-23.46105197
34.657773,-120.353387,122.13974,47,45,-24.57445881
34.657773,-120.352387,130.1942444,47,46,-26.19502134
34.657773,-120.351387,133.0348969,47,47,-26.7665593
34.657773,-120.350387,138.0048065,47,48,-27.76650281
34.657773,-120.349387,148.6052704,47,49,-29.8993112
34.657773,-120.348387,153.5566559,47,50,-30.89552766
34.657773,-120.347387,143.4249725,47,51,-28.85703769
34.657773,-120.346387,142.0656586,47,52,-28.58354435
34.657773,-120.345387,148.3253937,47,53,-29.84300014
34.657773,-120.344387,142.3727875,47,54,-28.64533854
34.657773,-120.343387,125.7342682,47,55,-25.29767621
34.657773,-120.342387,126.7417908,47,56,-25.50038928
34.657773,-120.341387,128.7090149,47,57,-25.89619386
34.657773,-120.340387,131.1608734,47,58,-26.38950665
34.657773,-120.339387,133.4488983,47,59,-26.8498562
34.657773,-120.338387,134.010376,47,60,-26.96282524
34.657773,-120.337387,135.0043182,47,61,-27.16280596
34.657773,-120.336387,136.7391663,47,62,-27.51185658
34.657773,-120.335387,136.4304199,47,63,-27.44973696
34.657773,-120.334387,138.7324371,47,64,-27.91290175
34.657773,-120.333387,142.3096008,47,65,-28.63262542
34.657773,-120.332387,154.8834534,47,66,-31.16247869
34.657773,-120.331387,159.9819946,47,67,-32.18830282
34.657773,-120.330387,164.0144348,47,68,-32.99962791
34.657773,-120.329387,153.9814148,47,69,-30.98098895
34.657773,-120.328387,165.9924469,47,70,-33.39760302
34.657773,-120.327387,168.6268463,47,71,-33.92764295
34.657773,-120.326387,163.7598724,47,72,-32.94841008
34.657773,-120.325387,166.3068237,47,73,-33.46085549
34.657773,-120.324387,167.4495087,47,74,-33.69076317
34.657773,-120.323387,169.9072571,47,75,-34.185261
34.657773,-120.322387,172.2840576,47,76,-34.66347217
34.657773,-120.321387,174.3651428,47,77,-35.08218554
34.657773,-120.320387,176.7277222,47,78,-35.5575354
34.657773,-120.319387,179.1852112,47,79,-36.05198105
34.657773,-120.318387,181.1978149,47,80,-36.45691599
34.657773,-120.317387,181.9109344,47,81,-36.6003953
34.657773,-120.316387,182.7977905,47,82,-36.77883033
34.657773,-120.315387,183.8039398,47,83,-36.9812671
34.657773,-120.314387,185.1361694,47,84,-37.24931108
34.657773,-120.313387,185.9504547,47,85,-37.4131449
34.657773,-120.312387,187.7974396,47,86,-37.78475739
34.657773,-120.311387,190.0969696,47,87,-38.24742176
34.657773,-120.310387,191.3482208,47,88,-38.49917293
34.657773,-120.309387,193.3100433,47,89,-38.8938907
34.657773,-120.308387,195.501236,47,90,-39.33475764
34.657773,-120.307387,199.1845856,47,91,-40.07584586
34.657773,-120.306387,208.821167,47,92,-42.01472156
34.657773,-120.305387,224.8100739,47,93,-45.23168217
34.657773,-120.304387,240.1750946,47,94,-48.32311719
34.657773,-120.303387,227.7277832,47,95,-45.81872394
34.657773,-120.302387,233.6898041,47,96,-47.01827976
34.657773,-120.301387,234.5553284,47,97,-47.19242284
34.657773,-120.300387,244.3860321,47,98,-49.17035586
34.657773,-120.299387,244.9494781,47,99,-49.28372094
34.656773,-120.398387,130.7466125,48,0,-26.30615756
34.656773,-120.397387,120.7997894,48,1,-24.30486138
34.656773,-120.396387,122.8641586,48,2,-24.7202115
34.656773,-120.395387,142.6531982,48,3,-28.70175706
34.656773,-120.394387,131.9167023,48,4,-26.54157907
34.656773,-120.393387,118.0576324,48,5,-23.75314067
34.656773,-120.392387,121.9256134,48,6,-24.53137664
34.656773,-120.391387,132.3663483,48,7,-26.63204763
34.656773,-120.390387,141.5767822,48,8,-28.48518266
34.656773,-120.389387,159.5718689,48,9,-32.10578571
34.656773,-120.388387,159.9799347,48,10,-32.18788836
34.656773,-120.387387,155.2937469,48,11,-31.24502957
34.656773,-120.386387,150.2729645,48,12,-30.23485048
34.656773,-120.385387,146.3665161,48,13,-29.44887488
34.656773,-120.384387,138.318222,48,14,-27.82956187
34.656773,-120.383387,138.3282166,48,15,-27.83157276
34.656773,-120.382387,136.753418,48,16,-27.51472401
34.656773,-120.381387,124.8311005,48,17,-25.11595928
34.656773,-120.380387,127.8332901,48,18,-25.71999844
34.656773,-120.379387,135.5932312,48,19,-27.28129498
34.656773,-120.378387,146.3504181,48,20,-29.44563597
34.656773,-120.377387,156.752121,48,21,-31.53845375
34.656773,-120.376387,172.4736786,48,22,-34.70162382
34.656773,-120.375387,174.7021484,48,23,-35.14999091
34.656773,-120.374387,173.5408478,48,24,-34.91633776
34.656773,-120.373387,162.3509369,48,25,-32.6649329
34.656773,-120.372387,165.6667023,48,26,-33.33206335
34.656773,-120.371387,146.3153687,48,27,-29.43858404
34.656773,-120.370387,163.0507965,48,28,-32.80574433
34.656773,-120.369387,156.556076,48,29,-31.4990096
34.656773,-120.368387,163.5448151,48,30,-32.90514063
34.656773,-120.367387,153.1645203,48,31,-30.81663015
34.656773,-120.366387,132.0164948,48,32,-26.56165727
34.656773,-120.365387,105.0167618,48,33,-21.12932357
34.656773,-120.364387,102.8643494,48,34,-20.69625919
34.656773,-120.363387,102.425972,48,35,-20.60805787
34.656773,-120.362387,102.6982346,48,36,-20.66283697
34.656773,-120.361387,103.6402969,48,37,-20.85237948
34.656773,-120.360387,118.5232468,48,38,-23.84682206
34.656773,-120.359387,130.0621643,48,39,-26.16844689
34.656773,-120.358387,128.6002808,48,40,-25.8743166
34.656773,-120.357387,134.2683716,48,41,-27.01473384
34.656773,-120.356387,126.4456558,48,42,-25.44080707
34.656773,-120.355387,112.2418671,48,43,-22.58301139
34.656773,-120.354387,113.9077988,48,44,-22.91819607
34.656773,-120.353387,147.0381927,48,45,-29.58401591
34.656773,-120.352387,147.5466003,48,46,-29.68630728
34.656773,-120.351387,149.9657135,48,47,-30.17303172
34.656773,-120.350387,142.9346161,48,48,-28.7583782
34.656773,-120.349387,142.7255096,48,49,-28.71630608
34.656773,-120.348387,139.0231628,48,50,-27.97139563
34.656773,-120.347387,133.0423889,48,51,-26.7680667
34.656773,-120.346387,128.4431915,48,52,-25.84271032
34.656773,-120.345387,130.4158478,48,53,-26.23960784
34.656773,-120.344387,129.7168427,48,54,-26.09896834
34.656773,-120.343387,124.5193176,48,55,-25.05322872
34.656773,-120.342387,125.6530838,48,56,-25.28134195
34.656773,-120.341387,127.4784546,48,57,-25.6486057
34.656773,-120.340387,133.1200562,48,58,-26.78369331
34.656773,-120.339387,130.515976,48,59,-26.25975358
34.656773,-120.338387,131.8827667,48,60,-26.53475125
34.656773,-120.337387,132.9211578,48,61,-26.74367506
34.656773,-120.336387,134.9097137,48,62,-27.14377158
34.656773,-120.335387,136.1560211,48,63,-27.39452805
34.656773,-120.334387,142.2249908,48,64,-28.61560193
34.656773,-120.333387,145.9448547,48,65,-29.36403681
34.656773,-120.332387,153.5036011,48,66,-30.88485305
34.656773,-120.331387,156.3174744,48,67,-31.45100305
34.656773,-120.330387,160.8095093,48,68,-32.35479838
34.656773,-120.329387,160.4258118,48,69,-32.27759862
34.656773,-120.328387,168.9512329,48,70,-33.99290939
34.656773,-120.327387,161.8990784,48,71,-32.57401918
34.656773,-120.326387,161.4480743,48,72,-32.48327738
34.656773,-120.325387,163.0238647,48,73,-32.80032567
34.656773,-120.324387,165.5475464,48,74,-33.30808924
34.656773,-120.323387,167.5875702,48,75,-33.71854108
34.656773,-120.322387,170.0043335,48,76,-34.20479273
34.656773,-120.321387,172.4667358,48,77,-34.70022694
34.656773,-120.320387,173.8148193,48,78,-34.97146071
34.656773,-120.319387,175.8321686,48,79,-35.37735044
34.656773,-120.318387,177.5934753,48,80,-35.73172454
34.656773,-120.317387,178.5778351,48,81,-35.92977726
34.656773,-120.316387,178.1611633,48,82,-35.8459431
34.656773,-120.315387,178.7700195,48,83,-35.96844468
34.656773,-120.314387,179.8746185,48,84,-36.19068949
34.656773,-120.313387,181.5261383,48,85,-36.5229745
34.656773,-120.312387,184.4371185,48,86,-37.10866236
34.656773,-120.311387,187.019043,48,87,-37.62814436
34.656773,-120.310387,188.7508392,48,88,-37.97658096
34.656773,-120.309387,190.1887512,48,89,-38.26588818
34.656773,-120.308387,195.8838196,48,90,-39.41173328
34.656773,-120.307387,204.547287,48,91,-41.15481889
34.656773,-120.306387,214.2598419,48,92,-43.10898042
34.656773,-120.305387,224.6042023,48,93,-45.19026091
34.656773,-120.304387,228.4194794,48,94,-45.95789288
34.656773,-120.303387,217.0725403,48,95,-43.67489402
34.656773,-120.302387,223.303421,48,96,-44.92854432
34.656773,-120.301387,232.8963318,48,97,-46.8586335
34.656773,-120.300387,229.8026886,48,98,-46.23619393
34.656773,-120.299387,236.1206207,48,99,-47.50735894
34.655773,-120.398387,142.0331573,49,0,-28.57700512
34.655773,-120.397387,128.095459,49,1,-25.7727467
34.655773,-120.396387,126.6669846,49,2,-25.48533831
34.655773,-120.395387,135.4531097,49,3,-27.2531026
34.655773,-120.394387,137.7472687,49,4,-27.71468631
34.655773,-120.393387,130.1502075,49,5,-26.18616115
34.655773,-120.392387,128.9237061,49,6,-25.93938962
34.655773,-120.391387,139.2998657,49,7,-28.02706812
34.655773,-120.390387,133.1348114,49,8,-26.78666206
34.655773,-120.389387,140.5688629,49,9,-28.28238976
34.655773,-120.388387,148.2667847,49,10,-29.83120803
34.655773,-120.387387,163.1365204,49,11,-32.82299193
34.655773,-120.386387,175.0502014,49,12,-35.22001901
34.655773,-120.385387,170.9631805,49,13,-34.39771231
34.655773,-120.384387,145.9549561,49,14,-29.36606919
34.655773,-120.383387,151.5161438,49,15,-30.48497758
34.655773,-120.382387,153.0046082,49,16,-30.78445591
34.655773,-120.381387,132.249176,49,17,-26.60847263
34.655773,-120.380387,122.2404633,49,18,-24.59472428
34.655773,-120.379387,141.3106079,49,19,-28.43162851
34.655773,-120.378387,155.4610443,49,20,-31.27868972
34.655773,-120.377387,159.0352325,49,21,-31.99781473
34.655773,-120.376387,154.9313507,49,22,-31.17211562
34.655773,-120.375387,157.0991364,49,23,-31.60827308
34.655773,-120.374387,156.9865112,49,24,-31.58561296
34.655773,-120.373387,153.3614655,49,25,-30.85625543
34.655773,-120.372387,159.189209,49,26,-32.02879472
34.655773,-120.371387,137.9758148,49,27,-27.76066969
34.655773,-120.370387,143.6530609,49,28,-28.90292896
34.655773,-120.369387,140.3541718,49,29,-28.239194
34.655773,-120.368387,138.0504456,49,30,-27.77568536
34.655773,-120.367387,124.7807083,49,31,-25.10582041
34.655773,-120.366387,109.7867355,49,32,-22.08904007
34.655773,-120.365387,103.5689087,49,33,-20.8380162
34.655773,-120.364387,102.9676971,49,34,-20.71705272
34.655773,-120.363387,102.4866714,49,35,-20.62027057
34.655773,-120.362387,102.568367,49,36,-20.63670768
34.655773,-120.361387,102.7561646,49,37,-20.67449246
34.655773,-120.360387,110.4960632,49,38,-22.23175647
34.655773,-120.359387,119.1063538,49,39,-23.96414291
34.655773,-120.358387,116.2541351,49,40,-23.39027785
34.655773,-120.357387,119.7775192,49,41,-24.09918109
34.655773,-120.356387,118.5310745,49,42,-23.848397
34.655773,-120.355387,114.9725037,49,43,-23.1324142
34.655773,-120.354387,117.4928894,49,44,-23.63951464
34.655773,-120.353387,131.6628876,49,45,-26.49051167
34.655773,-120.352387,145.0828094,49,46,-29.1905937
34.655773,-120.351387,142.8180542,49,47,-28.734926
34.655773,-120.350387,149.9714203,49,48,-30.17417993
34.655773,-120.349387,148.3313141,49,49,-29.84419132
34.655773,-120.348387,143.1403961,49,50,-28.79978104
34.655773,-120.347387,130.3324432,49,51,-26.22282689
34.655773,-120.346387,120.4632111,49,52,-24.23714197
34.655773,-120.345387,121.7108612,49,53,-24.4881686
34.655773,-120.344387,122.1560135,49,54,-24.57773303
34.655773,-120.343387,123.1052933,49,55,-24.76872768
34.655773,-120.342387,124.6951599,49,56,-25.08860811
34.655773,-120.341387,125.9456558,49,57,-25.3402073
34.655773,-120.340387,128.3864594,49,58,-25.83129584
34.655773,-120.339387,129.4632416,49,59,-26.04794392
34.655773,-120.338387,130.7370911,49,60,-26.30424184
34.655773,-120.337387,132.477356,49,61,-26.65438233
34.655773,-120.336387,135.0510864,49,62,-27.1722157
34.655773,-120.335387,137.3992767,49,63,-27.6446705
34.655773,-120.334387,139.2928467,49,64,-28.02565589
34.655773,-120.333387,142.7137756,49,65,-28.7139452
34.655773,-120.332387,143.8988495,49,66,-28.95238151
34.655773,-120.331387,147.5429535,49,67,-29.68557354
34.655773,-120.330387,150.4254456,49,68,-30.2655296
34.655773,-120.329387,152.2290649,49,69,-30.62841698
34.655773,-120.328387,154.6643677,49,70,-31.11839875
34.655773,-120.327387,156.9554596,49,71,-31.57936538
34.655773,-120.326387,158.8303223,49,72,-31.95658688
34.655773,-120.325387,160.9655304,49,73,-32.38618976
34.655773,-120.324387,163.6604156,49,74,-32.92839942
34.655773,-120.323387,165.2899628,49,75,-33.25626354
34.655773,-120.322387,167.9166412,49,76,-33.78475002
34.655773,-120.321387,170.0734253,49,77,-34.21869397
34.655773,-120.320387,171.3714447,49,78,-34.47985487
34.655773,-120.319387,172.4933929,49,79,-34.70559034
34.655773,-120.318387,173.2035675,49,80,-34.84847713
34.655773,-120.317387,175.9252472,49,81,-35.39607781
34.655773,-120.316387,175.2391663,49,82,-35.25803865
34.655773,-120.315387,176.0538177,49,83,-35.42194615
34.655773,-120.314387,177.197403,49,84,-35.65203496
34.655773,-120.313387,176.1806183,49,85,-35.44745836
34.655773,-120.312387,179.4509125,49,86,-36.10544003
34.655773,-120.311387,182.7536926,49,87,-36.76995785
34.655773,-120.310387,184.4568634,49,88,-37.11263502
34.655773,-120.309387,184.8052673,49,89,-37.18273373
34.655773,-120.308387,195.4382782,49,90,-39.32209056
34.655773,-120.307387,202.1980591,49,91,-40.68215533
34.655773,-120.306387,213.1399078,49,92,-42.8836502
34.655773,-120.305387,222.7992096,49,93,-44.82709722
34.655773,-120.304387,222.3362122,49,94,-44.73394235
34.655773,-120.303387,207.6910858,49,95,-41.78734975
34.655773,-120.302387,206.3368683,49,96,-41.51488181
34.655773,-120.301387,217.39151,49,97,-43.73907058
34.655773,-120.300387,215.7648621,49,98,-43.41178977
34.655773,-120.299387,234.6186981,49,99,-47.20517281
34.654773,-120.398387,146.0651093,50,0,-29.38823196
34.654773,-120.397387,132.4292297,50,1,-26.64469936
34.654773,-120.396387,141.94487,50,2,-28.55924174
34.654773,-120.395387,147.4243927,50,3,-29.66171916
34.654773,-120.394387,146.9931946,50,4,-29.5749623
34.654773,-120.393387,147.8292694,50,5,-29.74318017
34.654773,-120.392387,132.174118,50,6,-26.593371
34.654773,-120.391387,139.7676086,50,7,-28.12117777
34.654773,-120.390387,149.8139343,50,8,-30.14249382
34.654773,-120.389387,158.0676117,50,9,-31.80312987
34.654773,-120.388387,155.791687,50,10,-31.34521488
34.654773,-120.387387,173.3253632,50,11,-34.87298236
34.654773,-120.386387,174.3618011,50,12,-35.0815132
34.654773,-120.385387,187.3480682,50,13,-37.69434409
34.654773,-120.384387,163.0731506,50,14,-32.81024197
34.654773,-120.383387,158.2558899,50,15,-31.84101135
34.654773,-120.382387,141.0350647,50,16,-28.37618934
34.654773,-120.381387,127.5796432,50,17,-25.66896481
34.654773,-120.380387,140.3823242,50,18,-28.24485826
34.654773,-120.379387,145.182373,50,19,-29.21062585
34.654773,-120.378387,156.8664703,50,20,-31.56146078
34.654773,-120.377387,164.0192566,50,21,-33.00059805
34.654773,-120.376387,147.2506561,50,22,-29.62676344
34.654773,-120.375387,133.2593842,50,23,-26.81172604
34.654773,-120.374387,135.5488129,50,24,-27.27235803
34.654773,-120.373387,137.8416138,50,25,-27.7336685
34.654773,-120.372387,150.9999542,50,26,-30.38112047
34.654773,-120.371387,126.6154861,50,27,-25.47497685
34.654773,-120.370387,121.8708496,50,28,-24.52035819
34.654773,-120.369387,131.5337982,50,29,-26.46453895
34.654773,-120.368387,117.1101837,50,30,-23.56251443
34.654773,-120.367387,124.623497,50,31,-25.07418957
34.654773,-120.366387,120.7435074,50,32,-24.29353746
34.654773,-120.365387,104.3051682,50,33,-20.98615126
34.654773,-120.364387,101.8723679,50,34,-20.49667297
34.654773,-120.363387,102.0969086,50,35,-20.54185046
34.654773,-120.362387,102.6889191,50,36,-20.6609627
34.654773,-120.361387,103.6435242,50,37,-20.8530288
34.654773,-120.360387,104.5726395,50,38,-21.03996636
34.654773,-120.359387,104.7350998,50,39,-21.07265331
34.654773,-120.358387,105.4347839,50,40,-21.21342943
34.654773,-120.357387,106.7216339,50,41,-21.47234305
34.654773,-120.356387,108.4580078,50,42,-21.82170067
34.654773,-120.355387,110.717186,50,43,-22.27624626
34.654773,-120.354387,110.4259338,50,44,-22.21764647
34.654773,-120.353387,111.5416107,50,45,-22.44212014
34.654773,-120.352387,115.6083984,50,46,-23.26035593
34.654773,-120.351387,115.811409,50,47,-23.30120156
34.654773,-120.350387,118.5058823,50,48,-23.84332833
34.654773,-120.349387,120.4784241,50,49,-24.24020282
34.654773,-120.348387,119.9926453,50,50,-24.14246435
34.654773,-120.347387,118.2627716,50,51,-23.79441458
34.654773,-120.346387,118.834465,50,52,-23.90943903
34.654773,-120.345387,120.3006668,50,53,-24.20443814
34.654773,-120.344387,121.7007599,50,54,-24.48613622
34.654773,-120.343387,123.2775955,50,55,-24.80339481
34.654773,-120.342387,124.970787,50,56,-25.14406416
34.654773,-120.341387,126.3324432,50,57,-25.41802875
34.654773,-120.340387,127.8452606,50,58,-25.7224069
34.654773,-120.339387,129.3018646,50,59,-26.01547495
34.654773,-120.338387,130.6396179,50,60,-26.28463029
34.654773,-120.337387,132.418869,50,61,-26.64261478
34.654773,-120.336387,134.6447906,50,62,-27.09046918
34.654773,-120.335387,137.2355804,50,63,-27.61173488
34.654773,-120.334387,140.4015961,50,64,-28.24873575
34.654773,-120.333387,143.2965393,50,65,-28.83119698
34.654773,-120.332387,145.1471863,50,66,-29.20354629
34.654773,-120.331387,147.6061707,50,67,-29.6982928
34.654773,-120.330387,149.8447723,50,68,-30.14869842
34.654773,-120.329387,151.046402,50,69,-30.39046574
34.654773,-120.328387,153.2756348,50,70,-30.83898634
34.654773,-120.327387,155.5083923,50,71,-31.28821612
34.654773,-120.326387,157.7271118,50,72,-31.73462145
34.654773,-120.325387,159.543396,50,73,-32.10005698
34.654773,-120.324387,161.8036346,50,74,-32.55481594
34.654773,-120.323387,163.7831879,50,75,-32.95310113
34.654773,-120.322387,165.6379395,50,76,-33.32627629
34.654773,-120.321387,167.2329559,50,77,-33.64719286
34.654773,-120.320387,168.7739105,50,78,-33.9572322
34.654773,-120.319387,168.9073181,50,79,-33.98407375
34.654773,-120.318387,170.7763519,50,80,-34.36012248
34.654773,-120.317387,171.0872345,50,81,-34.42267191
34.654773,-120.316387,172.6419067,50,82,-34.73547124
34.654773,-120.315387,172.9150085,50,83,-34.7904192
34.654773,-120.314387,172.1361542,50,84,-34.63371406
34.654773,-120.313387,182.6965179,50,85,-36.75845433
34.654773,-120.312387,184.824295,50,86,-37.1865621
34.654773,-120.311387,180.8772583,50,87,-36.39242014
34.654773,-120.310387,187.6834259,50,88,-37.76181789
34.654773,-120.309387,203.0557098,50,89,-40.85471426
34.654773,-120.308387,207.6804047,50,90,-41.78520071
34.654773,-120.307387,214.9337006,50,91,-43.24456047
34.654773,-120.306387,222.3240662,50,92,-44.73149858
34.654773,-120.305387,218.3436737,50,93,-43.93064547
34.654773,-120.304387,211.1744385,50,94,-42.48819868
34.654773,-120.303387,200.8337708,50,95,-40.40766115
34.654773,-120.302387,202.6975555,50,96,-40.78265379
34.654773,-120.301387,205.4813385,50,97,-41.34274962
